	Stock	Correlated_Stock	Correlation_Value
494	AKBNK.IS	GOLTS.IS	0.9775308776924669
495	CWENE.IS	SDTTR.IS	0.977508021239897
496	ALMAD.IS	ALGYO.IS	0.9775009656739005
497	ALARK.IS	PRKME.IS	0.9774972898929534
498	OTKAR.IS	BRISA.IS	0.9774670685986864
499	AKSGY.IS	DNISI.IS	0.977442267287614
500	ENJSA.IS	DGNMO.IS	0.97743997947982
501	ALCTL.IS	PNSUT.IS	0.9774302785005303
502	BFREN.IS	TRGYO.IS	0.9774277971663614
503	ACSEL.IS	NATEN.IS	0.9774125843018044
504	RYGYO.IS	NATEN.IS	0.9774079274784087
505	HTTBT.IS	KLKIM.IS	0.9773663956141222
506	ENJSA.IS	TSKB.IS	0.9773531466274458
507	TUPRS.IS	NATEN.IS	0.9773357810630375
508	TRGYO.IS	BRISA.IS	0.9772833712002539
509	RYGYO.IS	AGHOL.IS	0.9772747108537045
510	MGROS.IS	TEZOL.IS	0.9772624484331865
511	AKSGY.IS	AGHOL.IS	0.9772587745806346
512	TLMAN.IS	GENTS.IS	0.9772586155930465
513	SOKM.IS	OTTO.IS	0.9772579995003947
514	ASELS.IS	ACSEL.IS	0.9772434593685688
515	ARCLK.IS	VESBE.IS	0.9772385717120552
516	TRGYO.IS	EGPRO.IS	0.9771681039220265
517	GWIND.IS	SMRTG.IS	0.9771540708061669
518	ASTOR.IS	ONCSM.IS	0.9771536463376426
519	AGESA.IS	AGHOL.IS	0.9771445115412578
520	YEOTK.IS	OTTO.IS	0.9771413129005264
521	AKSA.IS	ARCLK.IS	0.9770870840577965
522	ECILC.IS	KLSYN.IS	0.9770700847808726
523	ALARK.IS	ARCLK.IS	0.9770677838655609
524	TCELL.IS	TTRAK.IS	0.9770671951017138
525	MGROS.IS	AKSGY.IS	0.977051826525011
526	OTKAR.IS	NUHCM.IS	0.9770476139469609
527	ISMEN.IS	KLKIM.IS	0.9770469079741129
528	DOAS.IS	TEZOL.IS	0.9770466472229982
529	ALFAS.IS	EUPWR.IS	0.977012040307912
530	AEFES.IS	HTTBT.IS	0.977006644387185
531	PETKM.IS	AKSA.IS	0.9769940870759276
532	ISCTR.IS	TSKB.IS	0.976991105088349
533	BRYAT.IS	AKSGY.IS	0.9769748286151497
534	PGSUS.IS	PNSUT.IS	0.9769665865621829
535	ECILC.IS	PRKME.IS	0.9769663894516473
536	BIMAS.IS	MAALT.IS	0.976965998144328
537	ALCTL.IS	ALGYO.IS	0.9769624719305198
538	OYAKC.IS	SOKM.IS	0.9769521863674706
539	PRKME.IS	BUCIM.IS	0.9769341652368082
540	ECILC.IS	MGROS.IS	0.9768784795825796
541	KAREL.IS	GSDHO.IS	0.9768741121268062
542	PGSUS.IS	PETUN.IS	0.9768515726511494
543	ECZYT.IS	OTKAR.IS	0.9768252290036804
544	SAHOL.IS	ECILC.IS	0.9768220795052286
545	MAVI.IS	ATAGY.IS	0.976820433992385
546	PETUN.IS	DGNMO.IS	0.9767970059523
547	KNFRT.IS	OZKGY.IS	0.976791841346417
548	ASELS.IS	KONYA.IS	0.976765918490677
549	GOLTS.IS	TRGYO.IS	0.9767632887588459
550	MGROS.IS	RYSAS.IS	0.9767612392277192
551	TUPRS.IS	SOKM.IS	0.9767390287903022
552	SAHOL.IS	MGROS.IS	0.9767313845629039
553	FROTO.IS	DOHOL.IS	0.9767260614842526
554	DOHOL.IS	OZKGY.IS	0.9767260154455388
555	ECILC.IS	BUCIM.IS	0.9767143658841398
556	INDES.IS	ACSEL.IS	0.9767123085313987
557	NATEN.IS	TKNSA.IS	0.976643916906138
558	DOAS.IS	DOHOL.IS	0.9766414086345852
559	CLEBI.IS	BRISA.IS	0.9766324775909018
560	AKCNS.IS	OTKAR.IS	0.9766229964519333
561	TTRAK.IS	TRGYO.IS	0.9765969387852101
562	DOAS.IS	BRISA.IS	0.9765678588317354
563	ASELS.IS	BFREN.IS	0.9765475271962465
564	HTTBT.IS	TRGYO.IS	0.9765392808764772
565	ENJSA.IS	RYSAS.IS	0.9765356066193159
566	DOAS.IS	KAREL.IS	0.9765269924519836
567	PRKME.IS	KNFRT.IS	0.9765263508971416
568	VERUS.IS	TKNSA.IS	0.9765117987401708
569	TMPOL.IS	NATEN.IS	0.9765094179971593
570	ENJSA.IS	PNSUT.IS	0.9764853602740338
571	ECILC.IS	HEDEF.IS	0.9764816319269723
572	NUHCM.IS	NATEN.IS	0.9764299684089985
573	OTKAR.IS	ACSEL.IS	0.9763886787778113
574	GSDDE.IS	KORDS.IS	0.9763770619416666
575	ECZYT.IS	VERUS.IS	0.9763596825699198
576	SOKM.IS	NUHCM.IS	0.9763451373242416
577	SAHOL.IS	DOCO.IS	0.9763292672636836
578	MAALT.IS	EGPRO.IS	0.9762823311159663
579	ECZYT.IS	ENJSA.IS	0.9762587280318441
580	ARCLK.IS	KAREL.IS	0.9762460772357027
581	HTTBT.IS	ATAGY.IS	0.9762434625094903
582	GSDHO.IS	KORDS.IS	0.9762277015202435
583	BSOKE.IS	CMBTN.IS	0.9761710455246752
584	SOKM.IS	RYGYO.IS	0.9761579532023952
585	DOAS.IS	ACSEL.IS	0.976134534704569
586	KLSER.IS	FZLGY.IS	0.9761314640107712
587	TSKB.IS	AYGAZ.IS	0.9761115208600817
588	DGNMO.IS	AYGAZ.IS	0.9760942021286689
589	KONYA.IS	DNISI.IS	0.9760642424541788
590	BIMAS.IS	TTRAK.IS	0.976063797591159
591	BRYAT.IS	TRGYO.IS	0.9760578841451923
592	THYAO.IS	RYGYO.IS	0.9760498287354437
593	GWIND.IS	ALMAD.IS	0.9760103027443282
594	AKBNK.IS	CCOLA.IS	0.9759930589301659
595	BIMAS.IS	BRISA.IS	0.9759867998312016
596	CCOLA.IS	MGROS.IS	0.9759849457337628
597	ASTOR.IS	EUPWR.IS	0.9759788499413332
598	BIMAS.IS	BFREN.IS	0.975957152168265
599	DOAS.IS	AGESA.IS	0.9759566724345629
600	BRYAT.IS	CCOLA.IS	0.9759397186018688
601	KONYA.IS	AKSGY.IS	0.9759153711141509
602	ECILC.IS	ALMAD.IS	0.9758870738184883
603	BRYAT.IS	VBTYZ.IS	0.9758826439699145
604	MGROS.IS	ATAGY.IS	0.9758785733106762
605	AEFES.IS	ENJSA.IS	0.9758776285853006
606	ECZYT.IS	SRVGY.IS	0.9758750123501202
607	OTKAR.IS	LIDFA.IS	0.9758539264253309
608	SAYAS.IS	OTTO.IS	0.9758387046945329
609	KAREL.IS	AYGAZ.IS	0.9758358317600546
610	TTRAK.IS	KLKIM.IS	0.975835794334735
611	EGPRO.IS	AGHOL.IS	0.9758289044953528
612	ASELS.IS	BRISA.IS	0.9758282062777269
613	ENJSA.IS	ACSEL.IS	0.9758278504459137
614	BOBET.IS	RYSAS.IS	0.9758130021858813
615	ISCTR.IS	DOAS.IS	0.9758124745834311
616	KCHOL.IS	DOCO.IS	0.9758068572554015
617	ASELS.IS	BRYAT.IS	0.9757962365404657
618	EUPWR.IS	FORTE.IS	0.9757895956666777
619	MAVI.IS	CLEBI.IS	0.9757846087785291
620	GOLTS.IS	AGHOL.IS	0.9757688170318172
621	AKCNS.IS	ECZYT.IS	0.9757688092157965
622	DOHOL.IS	DGNMO.IS	0.9757256877229812
623	CLEBI.IS	AGHOL.IS	0.9757230281376418
624	AKSA.IS	ZRGYO.IS	0.9757204524489158
625	GENTS.IS	BRISA.IS	0.9757081788978303
626	ALMAD.IS	KAREL.IS	0.9757057840858059
627	TOASO.IS	ENJSA.IS	0.9757038884946252
628	ENJSA.IS	TTKOM.IS	0.9757016162840151
629	ISCTR.IS	SOKM.IS	0.9756886420088042
630	ALARK.IS	SISE.IS	0.9756857285269904
631	HTTBT.IS	RYGYO.IS	0.9756667714159674
632	ATAGY.IS	EGPRO.IS	0.9756484326455396
633	OTKAR.IS	AKSGY.IS	0.9756404610672609
634	TUPRS.IS	KLKIM.IS	0.975638860253343
635	BIMAS.IS	VERUS.IS	0.9756303524382609
636	BRISA.IS	VERUS.IS	0.9756295671571096
637	TSKB.IS	TRGYO.IS	0.9756231017694137
638	ULUUN.IS	MEDTR.IS	0.9756146749473369
639	BRYAT.IS	BRKSN.IS	0.9755879015605883
640	AEFES.IS	RYGYO.IS	0.9755567390497399
641	SISE.IS	DOHOL.IS	0.9755550875913158
642	AFYON.IS	PETUN.IS	0.9755436206875214
643	USAK.IS	DERHL.IS	0.9755375743293399
644	AKCNS.IS	ECILC.IS	0.9755038528076319
645	ALCTL.IS	KAREL.IS	0.975495648847104
646	INDES.IS	BRISA.IS	0.9754940571307196
647	SAHOL.IS	ACSEL.IS	0.9754848797303672
648	KAREL.IS	KNFRT.IS	0.9754799983369712
649	CCOLA.IS	NATEN.IS	0.9754787882175885
650	AGESA.IS	RYGYO.IS	0.9754599240925959
651	ALFAS.IS	BOBET.IS	0.97545320659919
652	ENJSA.IS	ALGYO.IS	0.9754497041192738
653	YEOTK.IS	NUHCM.IS	0.9754389284541013
654	ASELS.IS	GARAN.IS	0.9754381237677452
655	GWIND.IS	PRKME.IS	0.9754089538119316
656	AKCNS.IS	ENJSA.IS	0.9753935988931227
657	AEFES.IS	KONYA.IS	0.9753588871693621
658	INDES.IS	TKNSA.IS	0.9753155809994604
659	BIOEN.IS	OZKGY.IS	0.9753004845621478
660	ECILC.IS	SOKM.IS	0.9752982429537653
661	KCHOL.IS	RYSAS.IS	0.9752935139530107
662	SISE.IS	AKSA.IS	0.9752741024265225
663	TCELL.IS	NATEN.IS	0.9751931326519033
664	ECILC.IS	KLKIM.IS	0.975184661584381
665	ASELS.IS	FROTO.IS	0.9751823382927547
666	ARCLK.IS	BUCIM.IS	0.9751783752489219
667	ISCTR.IS	AKSGY.IS	0.9751656144717096
668	AEFES.IS	DNISI.IS	0.9751445330257198
669	TCELL.IS	AGESA.IS	0.9751353416461188
670	SISE.IS	MEDTR.IS	0.9751174559106631
671	OTKAR.IS	HTTBT.IS	0.975117216260458
672	VESBE.IS	GSDDE.IS	0.9751054825542489
673	OZKGY.IS	KORDS.IS	0.9750892354781855
674	AHGAZ.IS	FORTE.IS	0.9750875019176093
675	PRZMA.IS	OTTO.IS	0.9750859068963295
676	AGESA.IS	TRGYO.IS	0.9750751852923915
677	AEFES.IS	NATEN.IS	0.9750576057324815
678	PETKM.IS	GSDHO.IS	0.9750237270834603
679	SOKM.IS	AGHOL.IS	0.9750210229230108
680	TCELL.IS	TSKB.IS	0.9750037181506961
681	GENTS.IS	ACSEL.IS	0.9749910092327507
682	TATGD.IS	GSDHO.IS	0.9749892368708015
683	VESTL.IS	GSDDE.IS	0.9749711682262849
684	TURSG.IS	AKSGY.IS	0.974968230976527
685	KLKIM.IS	KLSYN.IS	0.9749578907854557
686	SAHOL.IS	RYGYO.IS	0.9749461263212521
687	ALGYO.IS	KORDS.IS	0.974932689301193
688	NUHCM.IS	OTTO.IS	0.9749085392470964
689	EDATA.IS	INVES.IS	0.9749037103149668
690	INDES.IS	PNSUT.IS	0.9749011431204289
691	ASELS.IS	ECILC.IS	0.9749002143268861
692	AKSA.IS	FRIGO.IS	0.974856102693123
693	KLSYN.IS	AYGAZ.IS	0.9748389263743604
694	YKBNK.IS	OTKAR.IS	0.9748298638215376
695	SAHOL.IS	BRISA.IS	0.9748297353172608
696	AKCNS.IS	RYGYO.IS	0.9748198750637982
697	PNSUT.IS	DGNMO.IS	0.974803550091797
698	KCHOL.IS	TSKB.IS	0.9746953108405241
699	ALMAD.IS	GSDHO.IS	0.9746844784234103
700	IPEKE.IS	PETUN.IS	0.9746765070827621
701	INDES.IS	VERUS.IS	0.9746446074103293
702	SAYAS.IS	SOKM.IS	0.9746300592920613
703	DOHOL.IS	AFYON.IS	0.9746215635249396
704	CCOLA.IS	KONYA.IS	0.9745933972970529
705	MAVI.IS	GOLTS.IS	0.9745716216468417
706	CLEBI.IS	LKMNH.IS	0.9745348475002753
707	BIMAS.IS	OZRDN.IS	0.9745293447232972
708	BTCIM.IS	NATEN.IS	0.974507713767843
709	SISE.IS	TOASO.IS	0.974506117709092
710	PETKM.IS	SISE.IS	0.9744885336566954
711	KCHOL.IS	HTTBT.IS	0.9744492540065426
712	DOAS.IS	PNSUT.IS	0.9744402850627696
713	RYSAS.IS	HTTBT.IS	0.974425353271829
714	BTCIM.IS	KONYA.IS	0.9744244898619201
715	TCELL.IS	BRISA.IS	0.9744057159553086
716	ALFAS.IS	UNLU.IS	0.9743928291908437
717	DOHOL.IS	INDES.IS	0.9743367600684486
718	CCOLA.IS	DOCO.IS	0.9743322047702934
719	SISE.IS	KNFRT.IS	0.9743039034367266
720	TCELL.IS	EGPRO.IS	0.9742850895571162
721	THYAO.IS	AEFES.IS	0.9742827107477098
722	ANSGR.IS	KONYA.IS	0.974280637005888
723	SOKM.IS	TRGYO.IS	0.9742767624072844
724	THYAO.IS	OTKAR.IS	0.9742668361688709
725	ISMEN.IS	OTKAR.IS	0.9742453225064498
726	DOAS.IS	KLSYN.IS	0.9742302534905278
727	TLMAN.IS	AGESA.IS	0.9742204557023045
728	TTRAK.IS	ATAGY.IS	0.9742168626463751
729	AEFES.IS	GOLTS.IS	0.9742053780715805
730	ASELS.IS	TEZOL.IS	0.9742051170244307
731	BRISA.IS	AGHOL.IS	0.9742032581582202
732	PGSUS.IS	DGNMO.IS	0.9741998018579973
733	FROTO.IS	AYGAZ.IS	0.9741978458345227
734	ARCLK.IS	PNSUT.IS	0.9741972113994891
735	ALCTL.IS	INDES.IS	0.9741971181739602
736	ASELS.IS	TKNSA.IS	0.9741965326799893
737	BRISA.IS	EGPRO.IS	0.9741899396159207
738	KRDMD.IS	PETKM.IS	0.9741781922251175
739	IZENR.IS	OFSYM.IS	0.9741773069882883
740	GARAN.IS	AYGAZ.IS	0.9741727917906988
741	KCHOL.IS	BRISA.IS	0.9741475182947378
742	BOBET.IS	ECILC.IS	0.9741042448176069
743	THYAO.IS	AGHOL.IS	0.9740774559939847
744	GARAN.IS	HTTBT.IS	0.9740703347887345
745	MAALT.IS	TMPOL.IS	0.9740675729844921
746	YEOTK.IS	NATEN.IS	0.9740332456047663
747	ARCLK.IS	PETUN.IS	0.9740285734384758
748	EKGYO.IS	PNSUT.IS	0.9740153757335148
749	PGSUS.IS	ARCLK.IS	0.9740115227549132
750	VESBE.IS	LOGO.IS	0.9740019536346027
751	AKBNK.IS	TRGYO.IS	0.9739935659118302
752	OTKAR.IS	AGESA.IS	0.9739751050706478
753	TTKOM.IS	AYGAZ.IS	0.9739564024051567
754	KOZAA.IS	EGSER.IS	0.9739555677099989
755	IPEKE.IS	PNSUT.IS	0.9739530585150742
756	MGROS.IS	KLSYN.IS	0.9739500375695083
757	ECZYT.IS	ALGYO.IS	0.9739404285088691
758	ALARK.IS	THYAO.IS	0.9739297726621284
759	DOAS.IS	RYSAS.IS	0.9739248166317481
760	TMPOL.IS	IEYHO.IS	0.9739219669792254
761	PETKM.IS	FRIGO.IS	0.97391761098618
762	BIMAS.IS	LIDFA.IS	0.9739164858651223
763	GARAN.IS	RYGYO.IS	0.9739148550865955
764	BIMAS.IS	HTTBT.IS	0.9739045957154542
765	KONKA.IS	NTGAZ.IS	0.9738782993157732
766	AGESA.IS	OYLUM.IS	0.9738613716220156
767	YEOTK.IS	TRGYO.IS	0.9738576528859808
768	EGSER.IS	GSDHO.IS	0.9738539162221741
769	TTRAK.IS	OTTO.IS	0.9738483412949975
770	DGNMO.IS	GLYHO.IS	0.9738194568203269
771	ULUFA.IS	AYGAZ.IS	0.9738028448474826
772	THYAO.IS	DOHOL.IS	0.9737742226539992
773	TUPRS.IS	ULUFA.IS	0.9737724713481353
774	VBTYZ.IS	KLRHO.IS	0.9737495311319917
775	ALARK.IS	ENJSA.IS	0.9737487709007582
776	ECZYT.IS	HEDEF.IS	0.9737405371325315
777	TLMAN.IS	INDES.IS	0.9737377644549936
778	AEFES.IS	DOAS.IS	0.973735104300295
779	CCOLA.IS	ENJSA.IS	0.9737323151921868
780	OTKAR.IS	TMPOL.IS	0.9737051226097455
781	DURDO.IS	KORDS.IS	0.9736989225083916
782	ALGYO.IS	DEVA.IS	0.9736659490526884
783	PGSUS.IS	RYSAS.IS	0.9736637492256145
784	ALARK.IS	BUCIM.IS	0.9736388241108811
785	TOASO.IS	KAREL.IS	0.973628623789395
786	YKBNK.IS	KONYA.IS	0.9735772656252539
787	THYAO.IS	HEDEF.IS	0.9735612778216594
788	KLKIM.IS	TEZOL.IS	0.9735574336980181
789	GSDDE.IS	LOGO.IS	0.9735566050318529
790	AKCNS.IS	KLSYN.IS	0.9735425985491704
791	ASELS.IS	EGPRO.IS	0.9735081810140109
792	IEYHO.IS	NATEN.IS	0.9735074866547752
793	ARCLK.IS	EGSER.IS	0.9735027361021766
794	KONYA.IS	VERUS.IS	0.9734993009355021
795	ARCLK.IS	ECILC.IS	0.9734812899130852
796	PETKM.IS	KNFRT.IS	0.9734809362706607
797	AEFES.IS	CLEBI.IS	0.9734800649739909
798	THYAO.IS	RYSAS.IS	0.9734722454956068
799	ISCTR.IS	GOLTS.IS	0.9734672128997129
800	BRYAT.IS	TMPOL.IS	0.9734519896136679
801	OYAKC.IS	ISMEN.IS	0.9734506730164968
802	KRGYO.IS	OSTIM.IS	0.9734282302755025
803	BRSAN.IS	PRZMA.IS	0.9733998971021344
804	KAREL.IS	GOZDE.IS	0.973386105348053
805	BIMAS.IS	DOAS.IS	0.9733813094746439
806	MGROS.IS	VERUS.IS	0.9733591301002197
807	SAHOL.IS	INDES.IS	0.9733522003081063
808	SMRTG.IS	TEZOL.IS	0.9733066224087795
809	BIMAS.IS	TURSG.IS	0.9732975734455772
810	PETKM.IS	ARCLK.IS	0.9732898080536316
811	KCHOL.IS	TTKOM.IS	0.9732801931434949
812	SAHOL.IS	TEZOL.IS	0.9732746739848304
813	BOBET.IS	NUHCM.IS	0.9732739671082933
814	AYGAZ.IS	NATEN.IS	0.973251848130625
815	EUREN.IS	TEZOL.IS	0.9732444540025514
816	AKSA.IS	VESBE.IS	0.9732365049513385
817	YKBNK.IS	DOAS.IS	0.9732288781837175
818	MAALT.IS	DNISI.IS	0.9732255884176982
819	HTTBT.IS	PRZMA.IS	0.9732243989775485
820	SISE.IS	ALGYO.IS	0.9732214518352709
821	TUPRS.IS	GOLTS.IS	0.9732172201396877
822	OTKAR.IS	YEOTK.IS	0.9732061800189917
823	CCOLA.IS	OZRDN.IS	0.9731903008262345
824	TTRAK.IS	YEOTK.IS	0.9731849786543605
825	CLEBI.IS	TRGYO.IS	0.9731817954061256
826	LIDFA.IS	NATEN.IS	0.9731744921432156
827	CCOLA.IS	CLEBI.IS	0.9731642684319047
828	FROTO.IS	VERUS.IS	0.9731626698005791
829	GARAN.IS	EGPRO.IS	0.9731503340892318
830	DOHOL.IS	ALCTL.IS	0.9731417587594372
831	AZTEK.IS	ELITE.IS	0.9731330824882467
832	AEFES.IS	TTRAK.IS	0.9731237982349443
833	TLMAN.IS	TKNSA.IS	0.9731199683896286
834	ALMAD.IS	PRKME.IS	0.9731099954332393
835	ALMAD.IS	KLSYN.IS	0.9731091816000607
836	BRISA.IS	DNISI.IS	0.9730980385277518
837	THYAO.IS	DOCO.IS	0.9730845307726552
838	DOAS.IS	PETUN.IS	0.9730763479605794
839	GSDDE.IS	ALGYO.IS	0.9730679300121836
840	USAK.IS	ELITE.IS	0.9730529155931406
841	GENTS.IS	ALGYO.IS	0.9730370384924039
842	TUPRS.IS	YEOTK.IS	0.9730254091032757
843	KFEIN.IS	SELGD.IS	0.9730047706427047
844	TUPRS.IS	AKSGY.IS	0.9729914671329394
845	KCHOL.IS	PGSUS.IS	0.9729754531229706
846	KOZAA.IS	KORDS.IS	0.9729699846309915
847	PRKME.IS	DGNMO.IS	0.9729675416623845
848	BRISA.IS	LKMNH.IS	0.9729529697258593
849	YKBNK.IS	RYGYO.IS	0.9729465650912453
850	KAYSE.IS	PASEU.IS	0.9729428207460841
851	YKBNK.IS	MGROS.IS	0.972935625904333
852	ISCTR.IS	ATAGY.IS	0.9729181261801846
853	BRYAT.IS	TTRAK.IS	0.9729145048857492
854	ASELS.IS	DNISI.IS	0.9729113985175626
855	VBTYZ.IS	AKSGY.IS	0.9729035566716236
856	KRDMD.IS	EGSER.IS	0.9729025675729903
857	ISCTR.IS	EGPRO.IS	0.9728897182985593
858	DNISI.IS	EGPRO.IS	0.9728888089647153
859	KNFRT.IS	GSDHO.IS	0.9728797198308712
860	ISCTR.IS	NATEN.IS	0.9728739435370041
861	ENJSA.IS	TLMAN.IS	0.9728714045688949
862	THYAO.IS	YKBNK.IS	0.9728641500846043
863	ECZYT.IS	GOZDE.IS	0.972825326864787
864	AGHOL.IS	NATEN.IS	0.9728243837620415
865	HTTBT.IS	AGHOL.IS	0.9728144501552791
866	AEFES.IS	LKMNH.IS	0.9727978653846018
867	MAVI.IS	TSKB.IS	0.9727948507038796
868	BRISA.IS	NATEN.IS	0.9727904084475345
869	TCELL.IS	ECILC.IS	0.9727707539283211
870	TLMAN.IS	ACSEL.IS	0.9727702552776551
871	MERIT.IS	BRISA.IS	0.9727600840368069
872	TATGD.IS	OZKGY.IS	0.9727559022284816
873	AKSGY.IS	EGPRO.IS	0.9727444506025884
874	SISE.IS	DURDO.IS	0.9727438336734113
875	DOHOL.IS	ALMAD.IS	0.972719439289589
876	KCAER.IS	GARFA.IS	0.972699757463833
877	GARAN.IS	THYAO.IS	0.9726739755186031
878	TEZOL.IS	TRGYO.IS	0.972673237479054
879	KAREL.IS	TEZOL.IS	0.9726650671180208
880	ECILC.IS	AFYON.IS	0.9726433879251456
881	MAALT.IS	BRISA.IS	0.9726314203701523
882	PGSUS.IS	TCELL.IS	0.972609563563854
883	KLKIM.IS	NUHCM.IS	0.9726052344088557
884	KONYA.IS	MAALT.IS	0.9725887663053077
885	ENJSA.IS	NATEN.IS	0.972578613181371
886	INDES.IS	KNFRT.IS	0.9725754912076836
887	BRYAT.IS	ATAGY.IS	0.9725661990397182
888	ALFAS.IS	BRLSM.IS	0.9725619664201988
889	CCOLA.IS	AKSGY.IS	0.9725436251516424
890	VESBE.IS	INDES.IS	0.9725346996039368
891	GSDDE.IS	FRIGO.IS	0.9725333401464542
892	GWIND.IS	TEZOL.IS	0.9725306253220848
893	KONYA.IS	MAVI.IS	0.9725249735766266
894	ZOREN.IS	AYGAZ.IS	0.9725133286584604
895	TTRAK.IS	AGESA.IS	0.9724970721434135
896	SOKM.IS	KLSYN.IS	0.9724920740567745
897	ASELS.IS	TSKB.IS	0.9724861725003372
898	TCELL.IS	VERUS.IS	0.9724764433330665
899	ALGYO.IS	GOZDE.IS	0.972476243820147
900	PGSUS.IS	KLSYN.IS	0.9724678186474425
901	ASELS.IS	ULUFA.IS	0.9724556311452938
902	OYAKC.IS	MGROS.IS	0.9724553553257761
903	BRYAT.IS	VERUS.IS	0.9724536018032047
904	ARCLK.IS	INDES.IS	0.9724367491635203
905	BOBET.IS	SAYAS.IS	0.9724283906617187
906	CLEBI.IS	AGESA.IS	0.9724153079164277
907	ENJSA.IS	EGPRO.IS	0.9724084515754684
908	AKBNK.IS	TCELL.IS	0.9724034422303303
909	KCHOL.IS	AGESA.IS	0.9723814557338049
910	PETUN.IS	OZKGY.IS	0.9723618363219119
911	VESBE.IS	KORDS.IS	0.9723535363222527
912	FROTO.IS	KAREL.IS	0.9723522308000705
913	ISMEN.IS	RYSAS.IS	0.9723412770096607
914	IPEKE.IS	OZKGY.IS	0.9723405230547476
915	USAK.IS	IEYHO.IS	0.972330316456418
916	DNISI.IS	VERUS.IS	0.9723033349464028
917	THYAO.IS	TOASO.IS	0.9723004581209692
918	BIMAS.IS	AYGAZ.IS	0.9722953842416474
919	DOHOL.IS	AYGAZ.IS	0.9722793827726527
920	EUPWR.IS	PASEU.IS	0.9722718655465523
921	ISCTR.IS	KONYA.IS	0.9722626889373996
922	ULUFA.IS	TRGYO.IS	0.9722503411815403
923	MAALT.IS	OZRDN.IS	0.9722421088211041
924	TEZOL.IS	RYGYO.IS	0.9722256258140949
925	KONYA.IS	TURSG.IS	0.9722124690063567
926	KRDMD.IS	ALGYO.IS	0.9722049638232589
927	SAYAS.IS	KLKIM.IS	0.9721808809024237
928	ECILC.IS	INDES.IS	0.9721722966904798
929	SAHOL.IS	CLEBI.IS	0.9721652486677513
930	ECILC.IS	KNFRT.IS	0.9721576254454732
931	FROTO.IS	PETUN.IS	0.9721416080405388
932	PASEU.IS	FORTE.IS	0.9721232727862823
933	BRYAT.IS	OZRDN.IS	0.9721174781691113
934	ALARK.IS	PETKM.IS	0.972108433036282
935	MGROS.IS	TSKB.IS	0.9720888225211427
936	PEGYO.IS	POLTK.IS	0.9720860072610079
937	GARAN.IS	TTRAK.IS	0.9720758716076339
938	AEFES.IS	BRYAT.IS	0.9720741086032111
939	ISCTR.IS	RYSAS.IS	0.9720573989636887
940	TRGYO.IS	LKMNH.IS	0.9720504313327815
941	VESTL.IS	INDES.IS	0.9720365132524578
942	PETKM.IS	PRKME.IS	0.9720097342734894
943	ENJSA.IS	DOCO.IS	0.9719822914652506
944	BRYAT.IS	MAVI.IS	0.971976462683453
945	NUHCM.IS	VERUS.IS	0.971961986090994
946	ECILC.IS	RYSAS.IS	0.9719379126161178
947	ENJSA.IS	ISMEN.IS	0.9719366188198827
948	ALFAS.IS	OTTO.IS	0.9719331844412746
949	GWIND.IS	OZKGY.IS	0.9719019612210326
950	OTKAR.IS	LKMNH.IS	0.9719006207627368
951	ISCTR.IS	BOBET.IS	0.971897511253377
952	TUPRS.IS	TSKB.IS	0.9718949941004138
953	YKBNK.IS	EGPRO.IS	0.9718873325494531
954	ZOREN.IS	GLYHO.IS	0.9718851497060265
955	ZOREN.IS	PNSUT.IS	0.9718736570026995
956	BRYAT.IS	AGHOL.IS	0.9718713733981748
957	BIMAS.IS	TSKB.IS	0.9718571245225862
958	GARAN.IS	GOLTS.IS	0.9718537951286264
959	BRSAN.IS	UNLU.IS	0.9718519136251405
960	ZOREN.IS	TEZOL.IS	0.971833928525762
961	TRGYO.IS	DNISI.IS	0.9718073132854068
962	FRIGO.IS	DURDO.IS	0.9717980570691191
963	DOAS.IS	ALGYO.IS	0.9717819060446707
964	VESBE.IS	VESTL.IS	0.9717785926867684
965	ATATP.IS	POLTK.IS	0.9717524791834778
966	ALARK.IS	EUREN.IS	0.971748799336
967	FROTO.IS	OTKAR.IS	0.9717469990848239
968	TTRAK.IS	AYGAZ.IS	0.9717419477595524
969	AKCNS.IS	RYSAS.IS	0.9717301728119099
970	AKGRT.IS	RYGYO.IS	0.9716787881677854
971	KOZAA.IS	OZKGY.IS	0.9716739037050215
972	TUPRS.IS	BOBET.IS	0.9716709833319811
973	BOBET.IS	RYGYO.IS	0.9716642198559003
974	ALARK.IS	AYGAZ.IS	0.9716554616297023
975	ECILC.IS	TSKB.IS	0.9716161680298011
976	SOKM.IS	TEZOL.IS	0.9716045804894323
977	ISCTR.IS	KLKIM.IS	0.9715800693739146
978	DOAS.IS	ECZYT.IS	0.9715757665199787
979	BFREN.IS	AKSGY.IS	0.9715385656308407
980	HTTBT.IS	TEZOL.IS	0.9715321208310894
981	GENTS.IS	DEVA.IS	0.9715248000993459
982	PETKM.IS	PNSUT.IS	0.9715146021004555
983	THYAO.IS	TSKB.IS	0.9715091394484282
984	TUPRS.IS	BFREN.IS	0.9715061500872074
985	PETKM.IS	VESBE.IS	0.9715003980232698
986	THYAO.IS	HTTBT.IS	0.9714291938897208
987	BFREN.IS	VERUS.IS	0.9714270006742953
988	KONYA.IS	AGHOL.IS	0.9714268520492062
989	PETKM.IS	KAREL.IS	0.9714158914431509
990	YKBNK.IS	AKSGY.IS	0.9714069571480256
991	ARCLK.IS	KNFRT.IS	0.9714029844278668
